,접수번호,접수날짜,제조일자,불량유형_대,불량유형_중,불량유형_소,원인,유상/무상,처리내역,수리부품,수리비용,수리비용청구여부,제조년,접수년
5054,SL26614,2023-03-04,2022-04-29,기능,전원,켜지지 않음,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구,2022,2023
5055,SL26615,2021-09-28,2021-07-26,기능,전원,켜지지 않음,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구,2021,2021
5056,SL26616,2022-03-07,2021-12-19,기능,전원,켜지지 않음,전원스위치 고장,무상,부품교체,SMPS Pcb Board,45000,미청구,2021,2022
5057,SL26617,2023-01-29,2022-03-18,외관,오염,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2022,2023
5058,SL26618,2022-05-14,2022-05-12,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
5059,SL26619,2022-07-23,2022-07-20,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2022,2022
5060,SL26620,2022-03-13,2021-09-04,기능,화면,안켜짐,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구,2021,2022
5061,SL26621,2021-11-13,2021-10-21,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2021,2021
5062,SL26622,2021-07-21,2020-08-06,외관,파손,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2020,2021
5063,SL26623,2022-08-11,2022-05-28,기능,화면,안켜짐,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구,2022,2022
5064,SL26624,2022-11-03,2021-12-06,외관,오염,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2021,2022
5065,SL26625,2021-05-01,2020-03-02,외관,오염,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2020,2021
5066,SL26626,2022-09-22,2022-08-20,기능,화면,안켜짐,컨넥터 이탈,무상,부품교체,컨넥터 Ass'y,18000,미청구,2022,2022
5067,SL26627,2021-12-11,2021-01-05,기능,화면,백화현상,컨넥터 접촉불량,무상,제품교환,컨넥터 Ass'y,18000,미청구,2021,2021
5068,SL26628,2021-11-27,2021-10-14,기능,화면,백화현상,액정 고장,무상,제품교환,액정 Ass'y,80000,미청구,2021,2021
5069,SL26629,2023-03-31,2022-10-24,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2022,2023
5070,SL26630,2022-01-30,2021-08-12,기능,버튼,두번 터치됨,스위치고장,무상,부품교체,스위치 PCB Board Ass'y,25000,미청구,2021,2022
5071,SL26631,2022-09-30,2022-09-25,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
5072,SL26632,2023-05-27,2022-10-15,외관,파손,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2022,2023
5073,SL26633,2023-01-13,2021-11-02,기능,전원,켜지지 않음,배터리 방전,유상,부품교체,Battery,30000,30000,2021,2023
5074,SL26634,2021-08-30,2021-06-17,기능,버튼,동작안함,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구,2021,2021
5075,SL26635,2022-08-10,2022-04-09,기능,화면,백화현상,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구,2022,2022
5076,SL26636,2022-03-06,2021-07-03,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2021,2022
5077,SL26637,2023-04-16,2023-02-09,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2023,2023
5078,SL26638,2023-03-18,2022-06-28,외관,오염,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2022,2023
5079,SL26639,2023-04-06,2022-07-22,기능,화면,안켜짐,컨넥터 이탈,무상,부품교체,컨넥터 Ass'y,18000,미청구,2022,2023
5080,SL26640,2023-01-25,2023-01-09,외관,파손,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2023,2023
5081,SL26641,2022-07-23,2022-05-16,외관,오염,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2022,2022
5082,SL26642,2021-09-22,2021-08-24,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2021,2021
5083,SL26643,2022-12-19,2022-12-16,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
5084,SL26644,2022-02-18,2022-01-09,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2022,2022
5085,SL26645,2021-11-01,2021-03-04,기능,버튼,동작안함,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구,2021,2021
5086,SL26646,2023-05-12,2022-11-02,기능,버튼,동작안함,스위치고장,무상,제품교환,스위치 PCB Board Ass'y,25000,미청구,2022,2023
5087,SL26647,2023-03-08,2022-11-20,기능,화면,안켜짐,컨넥터 이탈,무상,제품교환,컨넥터 Ass'y,18000,미청구,2022,2023
5088,SL26648,2022-01-09,2021-02-19,기능,화면,백화현상,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구,2021,2022
5089,SL26649,2021-07-27,2020-08-20,기능,전원,켜지지 않음,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구,2020,2021
5090,SL26650,2021-08-29,2021-07-01,외관,파손,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2021,2021
5091,SL26651,2023-01-20,2022-07-06,기능,버튼,두번 터치됨,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구,2022,2023
5092,SL26652,2022-06-27,2021-10-06,기능,화면,백화현상,컨넥터 접촉불량,무상,제품교환,컨넥터 Ass'y,18000,미청구,2021,2022
5093,SL26653,2021-08-29,2021-08-12,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2021,2021
5094,SL26654,2022-02-18,2020-12-13,기능,전원,켜지지 않음,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000,2020,2022
5095,SL26655,2022-06-18,2021-08-27,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2021,2022
5096,SL26656,2022-03-05,2022-02-05,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
5097,SL26657,2022-03-31,2021-02-11,기능,전원,켜지지 않음,휴즈 끊어짐,유상,부품교체,Fuse,3000,3000,2021,2022
5098,SL26658,2023-01-27,2023-01-02,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2023,2023
5099,SL26659,2023-01-21,2023-01-10,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2023,2023
5100,SL26660,2022-02-28,2022-02-13,외관,파손,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2022,2022
5101,SL26661,2021-05-31,2020-05-25,외관,파손,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2020,2021
5102,SL26662,2021-12-28,2020-09-14,기능,버튼,동작안함,스위치고장,유상,부품교체,스위치 PCB Board Ass'y,25000,25000,2020,2021
5103,SL26663,2022-09-20,2022-05-24,기능,버튼,동작안함,스위치고장,무상,부품교체,스위치 PCB Board Ass'y,25000,미청구,2022,2022
5104,SL26664,2022-11-17,2022-07-17,기능,전원,켜지지 않음,배터리 방전,무상,부품교체,Battery,30000,미청구,2022,2022
5105,SL26665,2023-01-09,2022-02-27,기능,화면,안켜짐,컨넥터 이탈,무상,부품교체,컨넥터 Ass'y,18000,미청구,2022,2023
5106,SL26666,2023-01-12,2023-01-05,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2023,2023
5107,SL26667,2021-06-16,2020-05-07,기능,버튼,동작안함,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000,2020,2021
5108,SL26668,2023-03-17,2023-03-11,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2023,2023
5109,SL26669,2022-02-01,2020-10-16,기능,화면,안켜짐,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000,2020,2022
5110,SL26670,2021-05-02,2020-04-15,기능,전원,켜지지 않음,전원스위치 고장,유상,부품교체,SMPS Pcb Board,45000,45000,2020,2021
5111,SL26671,2022-11-14,2022-11-02,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
5112,SL26672,2022-02-04,2022-01-29,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2022,2022
5113,SL26673,2022-05-08,2022-04-14,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
5114,SL26674,2023-02-07,2023-01-13,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2023,2023
5115,SL26675,2021-12-30,2020-12-15,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2020,2021
5116,SL26676,2022-07-24,2022-06-26,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
5117,SL26677,2023-04-29,2022-05-03,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2022,2023
5118,SL26678,2022-10-06,2022-09-24,외관,파손,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2022,2022
5119,SL26679,2021-06-03,2020-08-12,기능,버튼,두번 터치됨,스위치고장,무상,제품교환,스위치 PCB Board Ass'y,25000,미청구,2020,2021
5120,SL26680,2022-12-12,2022-12-03,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
5121,SL26681,2022-09-06,2022-08-29,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2022,2022
5122,SL26682,2021-09-12,2021-08-26,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2021,2021
5123,SL26683,2022-09-19,2022-08-31,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2022,2022
5124,SL26684,2022-08-08,2021-09-06,기능,버튼,동작안함,스위치고장,무상,부품교체,스위치 PCB Board Ass'y,25000,미청구,2021,2022
5125,SL26685,2022-12-24,2021-09-02,외관,파손,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2021,2022
5126,SL26686,2023-03-17,2023-03-04,기능,화면,백화현상,액정 고장,무상,부품교체,액정 Ass'y,80000,미청구,2023,2023
5127,SL26687,2023-03-10,2022-07-21,외관,흠집,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2022,2023
5128,SL26688,2023-02-02,2022-04-06,기능,전원,켜지지 않음,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구,2022,2023
5129,SL26689,2022-03-04,2021-01-11,외관,파손,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2021,2022
5130,SL26690,2021-11-04,2021-02-28,기능,버튼,동작안함,스위치고장,무상,제품교환,스위치 PCB Board Ass'y,25000,미청구,2021,2021
5131,SL26691,2022-10-08,2022-09-13,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
5132,SL26692,2021-05-22,2020-08-08,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2020,2021
5133,SL26693,2023-02-05,2023-01-24,외관,파손,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2023,2023
5134,SL26694,2022-02-24,2021-04-13,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2021,2022
5135,SL26695,2022-07-19,2022-06-20,외관,오염,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
5136,SL26696,2023-01-31,2022-04-11,외관,흠집,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2022,2023
5137,SL26697,2022-01-31,2021-03-07,기능,버튼,두번 터치됨,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구,2021,2022
5138,SL26698,2022-02-25,2022-01-27,외관,파손,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2022,2022
5139,SL26699,2022-06-13,2022-05-21,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2022,2022
5140,SL26700,2021-11-22,2021-01-30,외관,파손,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2021,2021
5141,SL26701,2021-08-07,2021-07-26,외관,오염,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2021,2021
5142,SL26702,2021-07-09,2020-12-04,기능,전원,켜지지 않음,휴즈 끊어짐,무상,제품교환,Fuse,3000,미청구,2020,2021
5143,SL26703,2021-06-23,2020-07-20,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2020,2021
5144,SL26704,2021-05-18,2020-04-27,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2020,2021
5145,SL26705,2021-09-05,2021-08-11,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2021,2021
5146,SL26706,2022-10-12,2022-09-12,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
5147,SL26707,2021-05-29,2020-11-06,기능,전원,켜지지 않음,전원스위치 고장,무상,제품교환,SMPS Pcb Board,45000,미청구,2020,2021
5148,SL26708,2021-06-29,2021-06-14,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2021,2021
5149,SL26709,2021-10-27,2021-10-08,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2021,2021
5150,SL26710,2022-06-19,2022-05-25,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
5151,SL26711,2022-05-20,2022-04-04,기능,전원,켜지지 않음,휴즈 끊어짐,무상,제품교환,Fuse,3000,미청구,2022,2022
5152,SL26712,2021-06-03,2021-05-20,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2021,2021
5153,SL26713,2022-09-04,2022-03-28,기능,버튼,동작안함,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구,2022,2022
5154,SL26714,2022-05-28,2021-08-08,기능,전원,켜지지 않음,휴즈 끊어짐,무상,부품교체,Fuse,3000,미청구,2021,2022
5155,SL26715,2021-10-31,2021-08-12,기능,전원,켜지지 않음,배터리 방전,무상,제품교환,Battery,30000,미청구,2021,2021
5156,SL26716,2023-04-14,2022-01-15,기능,버튼,두번 터치됨,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000,2022,2023
5157,SL26717,2022-10-08,2021-09-10,기능,화면,백화현상,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000,2021,2022
5158,SL26718,2022-04-10,2021-06-30,외관,파손,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2021,2022
5159,SL26719,2022-12-19,2022-07-12,기능,화면,안켜짐,컨넥터 이탈,무상,부품교체,컨넥터 Ass'y,18000,미청구,2022,2022
5160,SL26720,2022-03-29,2022-02-27,외관,파손,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2022,2022
5161,SL26721,2021-09-11,2021-07-16,기능,버튼,동작안함,스위치고장,무상,부품교체,스위치 PCB Board Ass'y,25000,미청구,2021,2021
5162,SL26722,2022-08-23,2021-07-02,기능,버튼,동작안함,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000,2021,2022
5163,SL26723,2022-06-11,2022-05-26,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
5164,SL26724,2022-03-20,2021-05-11,외관,파손,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2021,2022
5165,SL26725,2021-09-12,2021-08-29,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2021,2021
5166,SL26726,2023-03-29,2023-02-16,기능,화면,안켜짐,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구,2023,2023
5167,SL26727,2022-04-30,2022-04-03,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2022,2022
5168,SL26728,2022-09-01,2021-09-26,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2021,2022
5169,SL26729,2023-03-23,2023-03-14,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2023,2023
5170,SL26730,2023-02-21,2022-08-07,기능,버튼,동작안함,스위치고장,무상,부품교체,스위치 PCB Board Ass'y,25000,미청구,2022,2023
5171,SL26731,2023-02-27,2023-01-17,기능,전원,켜지지 않음,전원스위치 고장,무상,부품교체,SMPS Pcb Board,45000,미청구,2023,2023
5172,SL26732,2022-04-06,2022-03-14,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
5173,SL26733,2021-12-20,2020-12-20,기능,화면,안켜짐,액정 고장,무상,부품교체,액정 Ass'y,80000,미청구,2020,2021
5174,SL26734,2022-03-23,2022-03-21,외관,오염,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
5175,SL26735,2023-05-13,2022-11-16,기능,전원,켜지지 않음,배터리 방전,무상,제품교환,Battery,30000,미청구,2022,2023
5176,SL26736,2023-03-20,2022-03-28,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2022,2023
5177,SL26737,2022-08-11,2021-09-17,외관,오염,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2021,2022
5178,SL26738,2023-05-05,2022-02-27,기능,화면,백화현상,컨넥터 접촉불량,유상,부품교체,컨넥터 Ass'y,18000,18000,2022,2023
5179,SL26739,2022-12-16,2022-04-10,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2022,2022
5180,SL26740,2022-03-26,2022-03-06,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2022,2022
5181,SL26741,2021-09-21,2021-03-10,기능,전원,켜지지 않음,전원스위치 고장,무상,제품교환,SMPS Pcb Board,45000,미청구,2021,2021
5182,SL26742,2022-04-25,2022-04-07,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2022,2022
5183,SL26743,2021-09-25,2020-11-10,기능,버튼,동작안함,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구,2020,2021
5184,SL26744,2021-11-24,2021-09-03,외관,파손,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2021,2021
5185,SL26745,2021-06-05,2021-01-31,기능,버튼,동작안함,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구,2021,2021
5186,SL26746,2021-07-16,2021-07-01,외관,파손,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2021,2021
5187,SL26747,2022-04-15,2022-03-18,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2022,2022
5188,SL26748,2023-01-10,2022-06-06,기능,버튼,동작안함,스위치고장,무상,제품교환,스위치 PCB Board Ass'y,25000,미청구,2022,2023
5189,SL26749,2023-04-16,2022-07-19,기능,전원,켜지지 않음,배터리 방전,무상,부품교체,Battery,30000,미청구,2022,2023
